relative_time,LinearAccelerometerSensor,AccX,AccY,AccZ
8829,0.012210188099838643,-0.304595947265625,0.515106201171875,10.32122802734375
8846,,-0.2878570556640625,0.513916015625,10.3116455078125
8865,,-0.2758941650390625,0.4983673095703125,10.33917236328125
8889,,-0.284271240234375,0.4935760498046875,10.34515380859375
8905,0.0056402524375941685,-0.2818756103515625,0.489990234375,10.355911254882813
8929,,-0.286651611328125,0.494781494140625,10.390609741210938
8947,,-0.2890472412109375,0.5043487548828125,10.370269775390625
8969,0.03272083924995615,-0.2818756103515625,0.536651611328125,10.39300537109375
8990,,-0.280670166015625,0.509124755859375,10.382232666015625
9013,,,,10.4384765625
9014,,-0.2603302001953125,0.5462188720703125,
9029,0.06539545302302241,-0.304595947265625,0.515106201171875,10.46240234375
9047,,-0.2830657958984375,0.530670166015625,10.42291259765625
9067,,-0.292633056640625,0.5342559814453125,10.4683837890625
9087,,,,10.498291015625
9088,,-0.290252685546875,0.515106201171875,
9113,0.09641581466253575,-0.29742431640625,0.506744384765625,10.488723754882813
9129,,,,10.524612426757813
9130,,-0.286651611328125,0.4840087890625,
9146,,-0.2770843505859375,0.501953125,10.5341796875
9167,0.1251039296467442,-0.3010101318359375,0.500762939453125,10.55810546875
9189,,-0.302215576171875,0.5043487548828125,10.608352661132813
9213,,-0.286651611328125,0.5055389404296875,10.614334106445313
9233,0.16235406058083762,-0.3010101318359375,0.537841796875,10.623916625976563
9249,,-0.2818756103515625,0.5270843505859375,10.666976928710938
9272,,-0.2830657958984375,0.5270843505859375,10.698089599609375
9289,0.21745718671641742,-0.2998199462890625,0.5342559814453125,10.694503784179688
9313,,-0.2663116455078125,0.5222930908203125,10.69091796875
9330,,-0.280670166015625,,10.767486572265625
9331,,,0.537841796875,
9349,,-0.286651611328125,0.497161865234375,10.773468017578125
9369,0.2621006669987135,-0.2543487548828125,0.518707275390625,10.784225463867188
9388,,-0.290252685546875,0.509124755859375,10.798583984375
9413,,-0.286651611328125,0.506744384765625,10.796188354492188
9430,,,,10.870376586914063
9431,0.29052975437222067,-0.296234130859375,0.4959716796875,
9450,,-0.2651214599609375,0.509124755859375,10.889511108398438
9470,,-0.262725830078125,0.524688720703125,10.89190673828125
9495,0.31363406636363633,-0.286651611328125,0.515106201171875,10.883529663085938
9512,,,,10.917037963867188
9513,,-0.2651214599609375,0.5198974609375,
9531,,-0.2699127197265625,0.5055389404296875,10.950531005859375
9550,,-0.268707275390625,0.5103302001953125,10.929000854492188
9571,0.34752100553421217,-0.286651611328125,0.509124755859375,10.956512451171875
9596,,-0.2758941650390625,0.4995574951171875,10.966079711914063
9612,,,,10.957717895507813
9615,,-0.284271240234375,0.4959716796875,
9632,0.350637437443447,,,
9633,,-0.296234130859375,0.5163116455078125,10.984039306640625
9650,,,,11.010360717773438
9671,,-0.27947998046875,0.5270843505859375,11.011550903320313
9694,0.339373350701443,-0.26153564453125,0.5198974609375,10.998382568359375
9712,,-0.27349853515625,0.518707275390625,11.06060791015625
9732,,-0.256744384765625,0.5318603515625,11.049835205078125
9752,,-0.2758941650390625,0.5198974609375,11.083328247070313
9772,0.3370470530873025,-0.280670166015625,0.4864044189453125,11.095306396484375
9793,,,,11.080947875976563
9794,,-0.2830657958984375,0.5163116455078125,
9812,,,,11.065383911132813
9813,,-0.292633056640625,0.473236083984375,
9832,,-0.274688720703125,0.52587890625,11.141952514648438
9833,0.35205764869626505,,,
9852,,-0.2830657958984375,0.5222930908203125,11.12042236328125
9879,,-0.2782745361328125,,11.145553588867188
9880,,,0.5043487548828125,
9894,0.33592156438956433,-0.286651611328125,0.5330657958984375,11.119232177734375
9913,,-0.28546142578125,0.5282745361328125,11.131195068359375
9933,,-0.2782745361328125,0.509124755859375,11.12640380859375
9954,,-0.274688720703125,0.5342559814453125,11.080947875976563
9980,0.33545062913001245,-0.286651611328125,0.5342559814453125,11.146743774414063
9995,,-0.274688720703125,0.4995574951171875,11.097686767578125
10014,,-0.286651611328125,0.4887847900390625,11.06658935546875
10034,0.28285599842973624,-0.2758941650390625,0.5103302001953125,11.121612548828125
10055,,-0.2770843505859375,0.512725830078125,11.068984985351563
10079,,-0.29742431640625,0.503143310546875,11.143157958984375
10094,,-0.2830657958984375,0.5342559814453125,11.147933959960938
10095,0.24442032622946644,,,
10114,,-0.2758941650390625,0.5282745361328125,11.103668212890625
10133,,-0.28546142578125,0.5282745361328125,11.139572143554688
10155,,-0.2878570556640625,0.5222930908203125,11.09051513671875
10178,0.22860167586743996,-0.3129730224609375,,11.110855102539063
10179,,,0.506744384765625,
10195,,-0.2711029052734375,0.515106201171875,11.107269287109375
10218,,,,11.068984985351563
10219,,-0.2651214599609375,0.5079345703125,
10235,0.19994605760007356,-0.2830657958984375,0.509124755859375,11.13238525390625
10261,,-0.2950286865234375,0.5342559814453125,11.10845947265625
10278,,-0.29742431640625,0.5270843505859375,11.088119506835938
10296,0.16421439881916586,-0.2639312744140625,0.515106201171875,11.110855102539063
10316,,-0.2663116455078125,0.4983673095703125,11.092910766601563
10337,,-0.280670166015625,0.4887847900390625,11.089309692382813
10359,,,,11.077346801757813
10360,0.15387842318905182,-0.280670166015625,0.503143310546875,
10378,,-0.2878570556640625,0.4887847900390625,11.09649658203125
10395,,-0.30340576171875,0.5043487548828125,11.089309692382813
10417,,-0.27947998046875,0.530670166015625,11.085723876953125
10437,0.12104308699016919,-0.26153564453125,0.503143310546875,11.091705322265625
10459,,-0.2770843505859375,0.5222930908203125,11.073760986328125
10480,,-0.2818756103515625,0.5055389404296875,11.131195068359375
10497,0.10876189548420666,-0.292633056640625,0.537841796875,11.082138061523438
10521,,-0.2878570556640625,0.4983673095703125,11.071365356445313
10537,,,,11.10845947265625
10538,,-0.2830657958984375,0.5282745361328125,
10562,0.10111027687152746,-0.2722930908203125,0.4959716796875,11.09051513671875
10578,,,,11.129989624023438
10579,,-0.2663116455078125,0.524688720703125,
10598,,-0.26153564453125,0.52587890625,11.135971069335938
10618,,-0.286651611328125,0.4935760498046875,11.119232177734375
10637,0.08357085678762809,,,
10638,,-0.2770843505859375,0.4887847900390625,11.122817993164063
10661,,-0.3010101318359375,0.4983673095703125,11.131195068359375
10680,,-0.2938385009765625,0.500762939453125,11.125213623046875
10699,0.1084345379419355,-0.2818756103515625,0.4875946044921875,11.153915405273438
10719,,-0.2890472412109375,0.515106201171875,11.109649658203125
10745,,-0.2950286865234375,0.5282745361328125,11.12640380859375
10761,0.10148079501673395,-0.2890472412109375,0.485198974609375,11.146743774414063
10779,,-0.2603302001953125,0.501953125,11.10247802734375
10799,,-0.22564697265625,0.524688720703125,11.12640380859375
10820,,,,11.139572143554688
10821,,-0.2890472412109375,0.4840087890625,
10845,0.08902672187032618,-0.28546142578125,0.501953125,11.06658935546875
10861,,-0.3058013916015625,0.5282745361328125,11.065383911132813
10879,,-0.326141357421875,0.5641632080078125,11.11444091796875
10899,0.07331409738951647,-0.356048583984375,0.5510101318359375,11.15032958984375
10921,,-0.3177642822265625,0.4923858642578125,11.112045288085938
10945,,-0.2471771240234375,0.4875946044921875,11.086929321289063
10960,0.05540392976830805,,,
10961,,-0.2364044189453125,0.4708404541015625,11.104873657226563
10980,,-0.262725830078125,0.500762939453125,11.106063842773438
11000,,-0.24957275390625,,11.118026733398438
11001,,,0.5234832763671875,
11021,0.05075520526125256,,,
11022,,-0.304595947265625,0.5055389404296875,11.104873657226563
11045,,-0.2758941650390625,0.5390472412109375,11.067779541015625
11062,,-0.2782745361328125,0.518707275390625,11.131195068359375
11082,,-0.2878570556640625,0.515106201171875,11.141952514648438
11101,0.04242534733448437,-0.26153564453125,0.521087646484375,11.06060791015625
11120,,-0.310577392578125,0.5043487548828125,11.128799438476563
11144,,-0.25555419921875,0.521087646484375,11.119232177734375
11162,0.03797592419331369,-0.256744384765625,0.4864044189453125,11.097686767578125
11182,,-0.30938720703125,0.503143310546875,11.06658935546875
11202,,-0.2770843505859375,0.497161865234375,11.119232177734375
11224,0.031236172388456954,-0.2591400146484375,0.5103302001953125,11.101287841796875
11244,,-0.23162841796875,0.5115203857421875,11.122817993164063
11262,,-0.23760986328125,0.518707275390625,11.112045288085938
11282,,-0.251953125,0.4720458984375,11.085723876953125
11303,0.022814691173799743,-0.2722930908203125,0.5163116455078125,11.092910766601563
11326,,,,11.107269287109375
11327,,-0.286651611328125,0.5103302001953125,
11346,,-0.3069915771484375,0.5282745361328125,11.095306396484375
11363,0.037833271296772567,-0.3345184326171875,0.512725830078125,11.063003540039063
11382,,-0.3225555419921875,0.5222930908203125,11.09051513671875
11403,,-0.320159912109375,0.5079345703125,11.153915405273438
11425,0.029576904391717368,-0.2818756103515625,0.5294647216796875,11.091705322265625
11446,,-0.250762939453125,0.5175018310546875,11.104873657226563
11464,,-0.3010101318359375,0.501953125,11.161102294921875
11485,,-0.298614501953125,0.515106201171875,11.07257080078125
11504,0.0427299646018627,,,
11505,,-0.2603302001953125,0.5163116455078125,11.094100952148438
11527,,-0.2591400146484375,0.513916015625,11.100082397460938
11547,,-0.2172698974609375,0.4923858642578125,11.09649658203125
11565,0.02486618422658978,-0.2352142333984375,0.513916015625,11.116836547851563
11585,,-0.286651611328125,0.5270843505859375,11.101287841796875
11612,,,,11.086929321289063
11613,,-0.304595947265625,0.5175018310546875,
11626,0.03236692379313005,,,
11627,,-0.286651611328125,0.518707275390625,11.11444091796875
11645,,-0.284271240234375,0.548614501953125,11.13238525390625
11665,,-0.3309173583984375,0.524688720703125,11.110855102539063
11686,,-0.3010101318359375,0.521087646484375,11.071365356445313
11710,0.018503988795491942,-0.29742431640625,0.509124755859375,11.12042236328125
11725,,-0.3237457275390625,,11.103668212890625
11726,,,0.491180419921875,
11746,,-0.3058013916015625,0.501953125,11.076156616210938
11766,0.03439381657442235,-0.2722930908203125,0.494781494140625,11.151535034179688
11787,,-0.25555419921875,0.524688720703125,11.113250732421875
11810,,-0.2950286865234375,0.503143310546875,11.127609252929688
11826,0.027828274858190102,-0.2770843505859375,0.491180419921875,11.140762329101563
11847,,-0.2663116455078125,0.503143310546875,11.079742431640625
11865,,-0.2651214599609375,0.500762939453125,11.133590698242188
11887,,-0.2878570556640625,0.5163116455078125,11.12640380859375
11911,0.0332570864654411,-0.302215576171875,0.5354461669921875,11.113250732421875
11927,,-0.2818756103515625,0.4720458984375,11.146743774414063
11948,,-0.286651611328125,0.4875946044921875,11.092910766601563
11968,0.018295564880058925,-0.3345184326171875,0.506744384765625,11.11444091796875
11992,,,,11.085723876953125
11993,,-0.3297271728515625,0.530670166015625,
12011,,-0.30340576171875,0.5390472412109375,11.10247802734375
12028,0.02225220787328084,-0.2998199462890625,0.5462188720703125,11.13836669921875
12048,,-0.2663116455078125,0.5533905029296875,11.086929321289063
12068,,-0.2364044189453125,0.5079345703125,11.163497924804688
12093,0.03720857668342882,-0.286651611328125,0.501953125,11.170669555664063
12112,,,,11.088119506835938
12113,,-0.23760986328125,0.5462188720703125,
12130,,-0.256744384765625,0.515106201171875,11.167083740234375
12149,,-0.25555419921875,0.513916015625,11.131195068359375
12169,0.03941013500921241,-0.2722930908203125,0.5055389404296875,11.09051513671875
12191,,-0.3069915771484375,0.512725830078125,11.110855102539063
12209,,-0.3129730224609375,0.513916015625,11.155120849609375
12229,0.03404025178595448,-0.3225555419921875,0.52587890625,11.12640380859375
12249,,-0.320159912109375,0.5222930908203125,11.059402465820313
12269,,-0.296234130859375,0.5234832763671875,11.097686767578125
12293,0.025235830992437362,-0.284271240234375,0.4995574951171875,11.153915405273438
12310,,-0.284271240234375,0.506744384765625,11.107269287109375
12330,,-0.2663116455078125,0.4744415283203125,11.065383911132813
12350,,-0.284271240234375,0.5115203857421875,11.143157958984375
12369,0.02024826935154394,,,11.15032958984375
12370,,-0.274688720703125,0.515106201171875,
12391,,-0.26153564453125,0.509124755859375,11.104873657226563
12411,,-0.26751708984375,0.5198974609375,11.104873657226563
12431,0.011904760764168876,-0.2483673095703125,0.4995574951171875,11.133590698242188
12452,,,,11.098892211914063
12453,,-0.25555419921875,0.500762939453125,
12476,,-0.310577392578125,0.515106201171875,11.125213623046875
12492,0.01680705571479384,-0.3117828369140625,0.5462188720703125,11.086929321289063
12511,,-0.30340576171875,0.5115203857421875,11.104873657226563
12531,,-0.32733154296875,0.5103302001953125,11.141952514648438
12552,,-0.3404998779296875,0.5079345703125,11.098892211914063
12576,0.01011537347655306,-0.3416900634765625,0.494781494140625,11.091705322265625
12593,,-0.3225555419921875,0.5270843505859375,11.079742431640625
12610,,-0.3165740966796875,0.524688720703125,11.09649658203125
12631,,-0.302215576171875,,11.112045288085938
12632,0.040978153459702994,,0.506744384765625,
12659,,-0.2758941650390625,0.5163116455078125,11.0570068359375
12676,,-0.268707275390625,0.4875946044921875,11.089309692382813
12694,0.039256205691956515,-0.1897430419921875,0.4744415283203125,11.134780883789063
12713,,,,11.104873657226563
12733,,-0.232818603515625,0.515106201171875,11.100082397460938
12760,,-0.2579498291015625,0.5163116455078125,11.134780883789063
12777,0.0331932817622616,-0.3129730224609375,0.537841796875,11.164688110351563
12794,,-0.28546142578125,0.5270843505859375,11.121612548828125
12813,,-0.256744384765625,0.5270843505859375,11.125213623046875
12833,0.04211770886641769,,,
12834,,-0.28546142578125,0.5163116455078125,11.116836547851563
12852,,-0.292633056640625,0.5462188720703125,11.153915405273438
12877,,-0.290252685546875,0.536651611328125,11.16229248046875
12894,0.028668042580982097,-0.31536865234375,,11.164688110351563
12895,,,0.5462188720703125,
12914,,-0.32733154296875,0.506744384765625,11.13238525390625
12934,,-0.298614501953125,0.5282745361328125,11.15032958984375
12958,0.04512618602669482,-0.2818756103515625,0.5342559814453125,11.179046630859375
12975,,-0.2722930908203125,0.509124755859375,11.10247802734375
12994,,,,11.139572143554688
12995,,-0.2591400146484375,0.4744415283203125,
13015,,-0.2890472412109375,0.494781494140625,11.095306396484375
13035,,-0.286651611328125,0.4875946044921875,11.095306396484375
13036,0.04144652270492579,,,
13057,,-0.2711029052734375,,11.13238525390625
13058,,,0.479217529296875,
13076,,-0.22802734375,0.47802734375,11.083328247070313
13095,0.025049376249358057,-0.2938385009765625,0.5163116455078125,11.09649658203125
13114,,-0.3129730224609375,0.5270843505859375,11.125213623046875
13135,,-0.3129730224609375,0.515106201171875,11.118026733398438
13159,0.0334439484837826,-0.296234130859375,0.5282745361328125,11.158706665039063
13188,,-0.2663116455078125,0.52587890625,11.113250732421875
13196,,-0.2950286865234375,0.56536865234375,11.12640380859375
13217,,-0.314178466796875,0.57135009765625,11.147933959960938
13243,0.026352553810255454,-0.3189544677734375,0.5857086181640625,11.12042236328125
13261,,,,11.118026733398438
13262,,-0.3225555419921875,0.5629730224609375,
13277,,-0.25555419921875,0.5414276123046875,11.14434814453125
13297,0.035250382101958945,-0.2758941650390625,0.5354461669921875,11.121612548828125
13318,,,,11.06060791015625
13319,,-0.2591400146484375,0.515106201171875,
13344,,-0.1945343017578125,0.4696502685546875,11.085723876953125
13362,0.032762604694638535,-0.2172698974609375,0.4636688232421875,11.088119506835938
13377,,-0.24957275390625,0.4875946044921875,11.077346801757813
13398,,-0.2878570556640625,0.4696502685546875,11.115631103515625
13422,,-0.338104248046875,0.4995574951171875,11.098892211914063
13445,0.06510088276528266,-0.350067138671875,0.513916015625,11.104873657226563
13464,,-0.310577392578125,0.512725830078125,11.100082397460938
13479,,-0.3943328857421875,0.5222930908203125,11.113250732421875
13498,0.041889411440035586,-0.3656158447265625,0.5402374267578125,11.118026733398438
13519,,-0.302215576171875,0.5163116455078125,11.169479370117188
13544,,-0.3249359130859375,0.4768218994140625,11.240066528320313
13561,0.06893557825613328,-0.2411956787109375,0.4875946044921875,11.149139404296875
13579,,-0.187347412109375,0.467254638671875,11.110855102539063
13597,,-0.1478729248046875,0.46246337890625,11.143157958984375
13619,,-0.2172698974609375,0.4696502685546875,11.112045288085938
13643,0.06099539033555634,-0.2483673095703125,0.4804229736328125,11.063003540039063
13660,,-0.2220458984375,0.512725830078125,11.094100952148438
13680,,-0.3249359130859375,0.561767578125,11.16827392578125
13700,0.09705661738476803,-0.3225555419921875,0.5689544677734375,11.09051513671875
13727,,-0.2579498291015625,0.5581817626953125,11.074966430664063
13743,,-0.29144287109375,0.537841796875,11.149139404296875
13763,,,,11.140762329101563
13764,0.017983483087224958,-0.262725830078125,0.536651611328125,
13780,,-0.2782745361328125,0.5880889892578125,11.192214965820313
13800,,-0.326141357421875,0.5390472412109375,11.147933959960938
13829,0.0348800198258352,-0.2890472412109375,0.4995574951171875,11.0390625
13843,,-0.2100830078125,0.4720458984375,11.12042236328125
13860,,-0.2100830078125,0.4744415283203125,11.071365356445313
13881,,-0.22564697265625,0.4457244873046875,11.04266357421875
13902,0.03028479582225082,-0.18017578125,0.4409332275390625,10.996002197265625
13926,,-0.2244415283203125,0.4301605224609375,11.007965087890625
13942,,-0.28546142578125,0.4756317138671875,10.9971923828125
13962,0.08750670611704926,-0.33331298828125,0.5354461669921875,10.982833862304688
13982,,-0.302215576171875,0.5390472412109375,10.96728515625
14002,,-0.25555419921875,0.52587890625,10.962493896484375
14024,0.11224719939609144,-0.3010101318359375,0.5450286865234375,10.9971923828125
14042,,,,11.024703979492188
14043,,-0.3309173583984375,0.5797119140625,
14062,,-0.3117828369140625,0.58331298828125,10.934982299804688
14082,,-0.29742431640625,0.5809173583984375,10.92779541015625
14101,0.11601558261446708,-0.302215576171875,0.566558837890625,10.9852294921875
14123,,-0.296234130859375,0.5414276123046875,10.882339477539063
14145,,-0.26751708984375,0.521087646484375,10.834487915039063
14163,0.13134374931792886,-0.2352142333984375,0.500762939453125,10.840469360351563
14184,,-0.2220458984375,0.4517059326171875,10.78662109375
14209,,-0.27349853515625,0.4768218994140625,10.751922607421875
14225,0.17108259905007056,-0.286651611328125,0.501953125,10.736373901367188
14247,,-0.286651611328125,0.4983673095703125,10.817733764648438
14263,,-0.31536865234375,0.521087646484375,10.769882202148438
14284,,-0.3787841796875,0.5342559814453125,10.701675415039063
14308,0.25448817544908675,-0.4122772216796875,0.5533905029296875,10.760299682617188
14325,,-0.384765625,0.5533905029296875,10.767486572265625
14343,,-0.3775787353515625,0.5342559814453125,10.641860961914063
14364,0.23532873652397543,-0.3787841796875,0.5510101318359375,10.637069702148438
14386,,-0.3668212890625,0.5438232421875,10.623916625976563
14408,,-0.2423858642578125,0.513916015625,10.601181030273438
14425,,,,10.570068359375
14426,0.27378505689162014,-0.2064971923828125,0.512725830078125,
14445,,-0.2232513427734375,0.5175018310546875,10.542556762695313
14465,,-0.2352142333984375,0.542633056640625,10.601181030273438
14490,,-0.2124786376953125,0.5282745361328125,10.553329467773438
14507,0.3158598998294445,-0.2950286865234375,0.548614501953125,10.549728393554688
14525,,-0.368011474609375,0.55938720703125,10.595199584960938
14545,,-0.3345184326171875,0.5821075439453125,10.5281982421875
14565,0.3215067163910856,,,
14566,,-0.3189544677734375,0.515106201171875,10.46478271484375
14585,,-0.3189544677734375,0.515106201171875,10.46478271484375
14608,,-0.4302215576171875,0.5689544677734375,10.439666748046875
14626,0.30386569382584483,-0.4122772216796875,0.4744415283203125,10.406158447265625
14646,,-0.25555419921875,0.4170074462890625,10.415740966796875
14667,,-0.2352142333984375,0.4528961181640625,10.426498413085938
14692,0.36550187703236425,-0.226837158203125,0.4720458984375,10.414535522460938
14708,,-0.2041015625,0.46246337890625,10.37506103515625
14727,,-0.2064971923828125,0.4744415283203125,10.337966918945313
14747,,-0.2124786376953125,0.485198974609375,10.376251220703125
14767,0.3480120777412972,-0.2998199462890625,0.5330657958984375,10.471969604492188
14789,,-0.314178466796875,0.5402374267578125,10.359512329101563
14808,,-0.3416900634765625,0.4995574951171875,10.34515380859375
14827,,,,10.336776733398438
14828,0.348652355597337,-0.298614501953125,0.4935760498046875,
14846,,-0.2830657958984375,0.4588775634765625,10.324813842773438
14867,,-0.22802734375,0.4457244873046875,10.2877197265625
14891,0.30605267084037896,-0.1478729248046875,0.42059326171875,10.2279052734375
14909,,-0.1933441162109375,0.4923858642578125,10.236282348632813
14928,,-0.256744384765625,0.4995574951171875,10.255416870117188
14948,,-0.226837158203125,0.4804229736328125,10.243453979492188
14969,0.356743236040553,-0.1933441162109375,0.5103302001953125,10.267379760742188
14990,,-0.274688720703125,0.5533905029296875,10.370269775390625
15010,,-0.3656158447265625,0.590484619140625,10.253021240234375
15029,0.34799556032793527,-0.3285369873046875,0.58929443359375,10.293701171875
15049,,-0.3177642822265625,0.5474090576171875,10.407363891601563
15076,,-0.320159912109375,0.5462188720703125,10.358306884765625
15091,0.26606367856320917,,,
15092,,-0.33331298828125,0.5294647216796875,10.241058349609375
15109,,,,10.302078247070313
15110,,-0.3345184326171875,0.5198974609375,
15130,,-0.292633056640625,0.4995574951171875,10.34515380859375
15151,,,,10.2757568359375
15152,,-0.286651611328125,0.4887847900390625,
15177,0.21112497263987823,-0.298614501953125,0.512725830078125,10.282928466796875
15193,,-0.23162841796875,0.4935760498046875,10.372665405273438
15210,,-0.2076873779296875,0.509124755859375,10.3236083984375
15230,0.20260522436799125,-0.3058013916015625,,10.306869506835938
15231,,,0.5234832763671875,
15251,,,,10.303268432617188
15252,,-0.35125732421875,0.536651611328125,
15276,,-0.35125732421875,0.5198974609375,10.269775390625
15292,0.16415051528968597,-0.373992919921875,0.4923858642578125,10.36907958984375
15311,,-0.40869140625,0.5282745361328125,10.292510986328125
15329,,-0.368011474609375,0.5055389404296875,10.296096801757813
15351,,-0.286651611328125,0.479217529296875,10.310455322265625
15376,0.16936936933934282,,,10.294906616210938
15377,,-0.2411956787109375,0.518707275390625,
15392,,-0.280670166015625,0.5402374267578125,10.298492431640625
15412,,-0.239990234375,0.5533905029296875,10.32720947265625
15432,0.15718992173583654,,,
15433,,-0.214874267578125,0.512725830078125,10.293701171875
15459,,-0.24359130859375,0.5533905029296875,10.28173828125
15476,,-0.3357086181640625,0.6108245849609375,10.241058349609375
15492,,-0.407501220703125,0.61322021484375,10.328399658203125
15493,0.13541509477607813,,,
15512,,-0.35723876953125,0.58929443359375,10.296096801757813
15532,,,,10.270965576171875
15533,,-0.356048583984375,0.5641632080078125,
15560,,-0.3835601806640625,0.5498046875,10.32958984375
15576,0.1455241648555024,-0.3416900634765625,0.536651611328125,10.285324096679688
15593,,,,10.238662719726563
15594,,-0.2651214599609375,0.4995574951171875,
15614,,-0.2196502685546875,0.47802734375,10.273361206054688
15634,0.13105781653772036,-0.23760986328125,0.455291748046875,10.337966918945313
15658,,-0.214874267578125,0.489990234375,10.293701171875
15674,,-0.1861572265625,0.497161865234375,10.306869506835938
15693,0.121032526320995,,,
15694,,-0.2543487548828125,0.521087646484375,10.336776733398438
15713,,-0.3117828369140625,0.560577392578125,10.322418212890625
15734,,-0.3524627685546875,0.542633056640625,10.366683959960938
15758,0.09791203379661892,-0.36083984375,0.554595947265625,10.370269775390625
15775,,,,10.291305541992188
15794,,-0.3357086181640625,0.5163116455078125,10.288925170898438
15814,,,,10.285324096679688
15815,,-0.2639312744140625,0.4361572265625,
15833,0.055713343137864225,-0.196929931640625,0.401458740234375,10.309249877929688
15859,,-0.256744384765625,0.42657470703125,10.274566650390625
15875,,,,10.243453979492188
15876,,-0.2603302001953125,0.4229888916015625,
15895,,-0.1993255615234375,0.4349517822265625,10.2637939453125
15896,0.09095404121377837,,,
15916,,,,10.276947021484375
15917,,-0.1646270751953125,0.4588775634765625,
15942,,-0.2364044189453125,0.485198974609375,10.324813842773438
15959,0.1354844370012446,-0.3249359130859375,0.524688720703125,10.294906616210938
15976,,-0.3464813232421875,0.537841796875,10.298492431640625
15996,,-0.3165740966796875,0.5474090576171875,10.318832397460938
16018,,-0.286651611328125,0.548614501953125,10.312850952148438
16042,0.06755815718135626,-0.368011474609375,0.5701446533203125,10.2877197265625
16058,,-0.3416900634765625,0.5270843505859375,10.2637939453125
16075,,-0.2471771240234375,0.497161865234375,10.261398315429688
16096,0.08329757715572216,-0.2053070068359375,0.500762939453125,10.3355712890625
16122,,,,10.28173828125
16123,,-0.2304229736328125,0.5318603515625,
16140,,-0.2423858642578125,0.5294647216796875,10.249435424804688
16157,0.07083565412195207,-0.2053070068359375,0.524688720703125,10.2877197265625
16177,,-0.2244415283203125,0.5450286865234375,10.39898681640625
16197,,-0.302215576171875,0.57373046875,10.36309814453125
16218,,-0.3225555419921875,0.5701446533203125,10.318832397460938
16241,0.05959459302450469,-0.310577392578125,0.554595947265625,10.32720947265625
16257,,,,10.3236083984375
16258,,-0.36322021484375,0.5498046875,
16284,,-0.391937255859375,,10.328399658203125
16285,,,0.5282745361328125,
16298,0.05550373772155211,-0.368011474609375,0.512725830078125,10.326004028320313
16318,,-0.256744384765625,0.473236083984375,10.269775390625
16340,,-0.2124786376953125,0.455291748046875,10.254226684570313
16358,0.09486486229807183,-0.2220458984375,0.4541015625,10.355911254882813
16379,,-0.1993255615234375,0.4481201171875,10.291305541992188
16399,,-0.214874267578125,0.4469146728515625,10.274566650390625
16423,,,,10.317626953125
16424,,-0.27947998046875,0.494781494140625,
16441,0.05808339781682906,-0.3536529541015625,0.5175018310546875,10.2578125
16459,,-0.332122802734375,0.5354461669921875,10.270965576171875
16479,,-0.34527587890625,0.5390472412109375,10.278152465820313
16499,0.05756885311571792,-0.373992919921875,0.554595947265625,10.304473876953125
16522,,-0.3249359130859375,0.5163116455078125,10.244644165039063
16541,,-0.244781494140625,0.5282745361328125,10.28173828125
16560,0.09472755058009208,-0.2459716796875,0.5294647216796875,10.312850952148438
16579,,-0.2064971923828125,0.52587890625,10.343948364257813
16600,,-0.220855712890625,0.5390472412109375,10.302078247070313
16623,0.04510745298554264,-0.2136688232421875,0.554595947265625,10.286529541015625
16640,,-0.332122802734375,,10.316436767578125
16641,,,0.590484619140625,
16660,,-0.36083984375,0.5761260986328125,10.360702514648438
16680,,-0.32733154296875,0.5821075439453125,10.336776733398438
16700,,,,10.3355712890625
16701,,-0.3297271728515625,0.561767578125,
16708,0.05618284060733212,,,
16724,,-0.35723876953125,0.5450286865234375,10.317626953125
16741,,-0.3704071044921875,0.5282745361328125,10.2578125
16761,0.09288873535011628,-0.314178466796875,0.494781494140625,10.314041137695313
16781,,-0.2411956787109375,0.4708404541015625,10.291305541992188
16807,,-0.202911376953125,0.442138671875,10.300888061523438
16822,0.06932377708609481,-0.2017059326171875,0.4481201171875,10.279342651367188
16841,,,,10.255416870117188
16842,,-0.1933441162109375,0.4576873779296875,
16862,,-0.2196502685546875,0.4816131591796875,10.298492431640625
16883,,-0.2579498291015625,0.509124755859375,10.32122802734375
16907,0.07830207843138969,-0.326141357421875,0.5354461669921875,10.302078247070313
16922,,-0.304595947265625,0.554595947265625,10.270965576171875
16943,,-0.2818756103515625,0.5677490234375,10.318832397460938
16963,0.05406989744325009,-0.29742431640625,0.5510101318359375,10.294906616210938
16983,,-0.33331298828125,0.530670166015625,10.2996826171875
17007,,,,10.2518310546875
17008,,-0.3010101318359375,0.5318603515625,
17024,0.04582908646368041,-0.32135009765625,0.4995574951171875,10.32958984375
17043,,-0.320159912109375,0.524688720703125,10.303268432617188
17061,,,,10.272171020507813
17062,,-0.3129730224609375,0.5198974609375,
17084,,-0.238800048828125,0.57373046875,10.261398315429688
17107,0.04024133095517513,-0.168212890625,0.5163116455078125,10.391815185546875
17124,,,,10.37506103515625
17125,,-0.181365966796875,0.473236083984375,
17144,,-0.1706085205078125,0.491180419921875,10.259002685546875
17164,0.02605796666435111,-0.262725830078125,0.5390472412109375,10.314041137695313
17185,,-0.32733154296875,0.5510101318359375,10.317626953125
17208,,-0.3883514404296875,0.542633056640625,10.261398315429688
17225,0.08919879331042505,-0.4398040771484375,0.521087646484375,10.282928466796875
17244,,-0.3823699951171875,0.5474090576171875,10.2757568359375
